,15,35957,,,1,"First, look for a pattern, you will see that each number is 1 more than the next. Hence, to complete the pattern, the missing number is 0.",,,,,,
,2,35958,,,1,,question_number_2.png,,,,,
,2,35959,,,1,"To find the missing number, we need to do the addition facts. Of the choices, the numbers 5 and 6 are the ones which when added give a sum of 11. Hence, the missing numbers are 5 and 6.",,,,,,
,2,35960,,,1,,question_number_4.png,,,,,
,21,35961,,,1,Remember how to write numbers from 1 to 5. Be sure to spell the numbers correctly. Hence the answer is four.,,,,,,
,21,35962,,,1,Remember how to write numbers from 0 to 5. Be sure to spell the numbers correctly. Hence the answer is zero.,,,,,,
,2,35963,,,1,,question_number_7.png,,,,,
,15,35964,,,1,"First, look for a pattern, you will see that each number is 1 more than the next. Hence, to complete the pattern, the missing numbers are 6, 4 and 2.",,,,,,
,11,35965,,,1,"Remember counting numbers from 1 to 50. If you check the numbers, you will see that the smallest  number  is 2, 8, 10, 11 and 44.<br/><br/>Hence, if they were arranged from the smallest number, it would look like this 2, 8, 10, 11, 44.",,,,,,
,2,35966,,,1,"To find out how many strawberries there are, we need to add the strawberries outside the basket and inside the basket or 2 + 8 = 10. Hence, there are 10 strawberries in total. ",question_number_10.png,,,,,
,2,35967,,,1,"To find out how many stamps Joe has, we need to add the number of stamps he gave away, 4 stamps and the number of stamps he had left, 5 stamps or 4 + 5 = 9. Hence, Joe had 9 stamps in total. ",,,,,,
,3,35968,,,1,,question_number_12.png,,,,,
,518,35969,,,1,"To find out how many girls are in the classroom, we need to subtract the number of boys, 6 from the total number of pupils in the room, 10 or 10 - 6 = 4. Hence, there are 4 girls in the classroom.",,,,,,
,514,35970,,,1,"To find out what the missing number is, we need to subtract 15 from 8 or 15 - 8 = 7. Hence, the missing number is 7.",,,,,,
,15,35971,,,1,"First, look for a pattern, you will see that each number is 2 more than the next. Hence, to complete the pattern, the missing number is 11.",,,,,,
,11,35972,,,1,"Remember counting numbers from 1 to 25. If you check the numbers, you will see that the smallest  number  is 0, 2, 18, and 22.<br/><br/>Hence, if they were arranged from the smallest number, it would look like this 0, 2, 18, 22.",,,,,,
,518,35973,,,1,,question_number_17.png,,,,,
,519,35974,,,1,,question_number_18.png,,,,,
,514,35975,,,1,"To find out how many stickers Adam has, we need to add the number of stickers Johnny has, 12 stickers and the number of stickers Adam has more than Johnny, 3 stickers or 12 + 3 = 15. Hence, Adam has 15 stickers.",,,,,,
,514,35976,,,1,"To find out how many pages Sarah has read, we need to add the number of pages she read on Saturday, 9 pages and Sunday, 8 pages or 9 + 8 = 17. Hence, Sarah has read a total of 17 pages.",,,,,,
,515,35977,,,1,"To find the total number of pages in the book, we need to add the number of pages she read on Saturday, 9 pages and Sunday, 8 pages or 9 + 8 = 17. Then we add the number of pages she has not read, 4 pages or 17 + 4 = 21. Hence, the book has 21 pages.",,,,,,
,514,35978,,,1,,question_number_22.png,,,,,
,515,35979,,,1,,question_number_23.png,,,,,
,15,35980,,,1,"First, look for a pattern, you will see that each number is 5 more than the next. Hence, to complete the pattern, the missing number is 85.",,,,,,
,513,35981,,,1,,question_number_25.png,,,,,
,515,35982,,,1,,question_number_26.png,,,,,
,519,35983,,,1,,question_number_27.png,,,,,
,523,35984,,,1,,question_number_28.png,,,,,
,15,35985,,,1,"To find out how many tens are there, we need to add 35 + 20 = 55. Hence, there are 5 tens in the number 55.",,,,,,
,21,35986,,,1,"Remember how to write numbers from 1 to 90. Be sure to write the numbers correctly. Hence, the answer is 79.",,,,,,
,21,35987,,,1,"Remember how to write numbers from 1 to 90. Be sure to write the numbers correctly. Hence, the answer is 29.",,,,,,
