,5,81,,,1,"The answer is Pentagon. If you look at the images, the yellow shapes has 5 sides and these are called Pentagon. The blue shape has 6 shapes and this is called Hexagon.",,,,,,
,5,82,,,1,The answer is Football. There are around 6 football and there are 3 soccer balls. Football's are greater than soccer balls so these are more likely to be chosen.,,,,,,
,5,83,,,1,The answer is Red. There are around 6 red cars and 4 yellow cars. Red car's are greater than yellow cars so these are more likely to be chosen.,,,,,,
,5,84,,,1,The answer is Strawberry. There are around 7 strawberry and 5 lemons. So you are less likely to choose the Strawberry.,,,,,,
,5,85,,,1,The answer is Star. There are around 8 stars and 6 hearts. So you are less likely to choose the Star.,,,,,,
,5,86,,,1,The answer is Equal Chance. Both Lemon and Strawberry are equal.,,,,,,
,5,87,,,1,The answer is Most Likely. There are many circles compared to triangles.,,,,,,
,5,88,,,1,The answer is Most Likely. There are many squares compared to stars.,,,,,,
,5,89,,,1,The answer is Less Likely. There is only 1 star and many squares.,,,,,,
,5,90,,,1,The answer is Most Likely. There are many triangles compared to trapezoids.,,,,,,
,5,91,,,1,The answer is Less Likely. There are not so many trapezoids compared to triangles.,,,,,,
,5,92,,,1,The answer is For Sure. There are only hearts in the images.,,,,,,
,5,93,,,1,The answer is Indefinite. There are no stars in the image.,,,,,,
,5,94,,,1,The answer is Most Likely. There are many green fruits compared to red fruits.,,,,,,
,5,95,,,1,The answer is Less Likely. There are a few red fruits compared to green fruits.,,,,,,
,5,96,,,1,The answer is Red. There are many red fruits compared to green and yellow.,,,,,,
,5,97,,,1,The answer is Yellow. There are less yellow fruits compared to green and red.,,,,,,
,5,98,,,1,The answer is Yellow. There are more yellow fruits compared to green and red.,,,,,,
,5,99,,,1,The answer is Red. There are less red fruit compared to yellow and green fruits.,,,,,,
,5,100,,,1,"The answer is Equal Chance. The green, yellow and red fruit are all equal.",,,,,,
,6,101,,,1,"The answer is About 10. If you look at the circles, you can 5 circles in 1 group and a 3 and 2 in another. So more or less, there are about 10.",,,,,,
,6,102,,,1,"The answer is About 15. If you look at the grapes, there are 8 bunches in 1 line and since there are 2 then that's about 16 or 15.",,,,,,
,6,103,,,1,"The answer is About 30. If you look at the grapes, there are about 14 or 15 grapes in 1 bundle and since there are 2 so that is about 30.",,,,,,
,6,104,,,1,"The answer is About 10. If you look at the asparagus, you can see that there are about 10 by counting the stack.",,,,,,
,6,105,,,1,"The answer is About 55. If you look at the column, there are about 5 circles in 1 column and it has around 10 so more or less it is about 50 or 55.",,,,,,
,6,106,,,1,"The answer is About 10. If you count the strawberries, there are about 9 or 10.",,,,,,
,6,107,,,1,"The answer is About 5. If you count the apple, there are about 4 or 5.",,,,,,
,6,108,,,1,"The answer is About 10. If you count the rectangles, it will total to about 10.",,,,,,
,6,109,,,1,"The answer is About 10. If you count the hexagons, it is more or less about 10.",,,,,,
,6,110,,,1,"The answer is About 20. If you count the total shapes, it is more or less about 20.",,,,,,
,6,111,,,1,"The answer is 10. Since the ones place is less than 5, so 11 is round off to 10.",,,,,,
,6,112,,,1,"The answer is 20. Since the ones place is less than 5, so 23 is round off to 20.",,,,,,
,6,113,,,1,"The answer is 20. Since the ones place is equal to 5, so 15 is round off to 20.",,,,,,
,6,116,,,1,"The answer is 25+22. If you add them together, you get 47.",,,,,,
,6,117,,,1,"The answer is 30+40. If you add them together, you get 70 which is close to 72.",,,,,,
,6,118,,,1,"The answer is 32+35. If you add them together, you get 67 which is close to 65.",,,,,,
,6,119,,,1,"The answer is 70+20. If you add them together, you get 90 which is close to 93.",,,,,,
,6,120,,,1,"The answer is 70+12. If you add them together, you get 82 which is close to 81.",,,,,,
,7,121,,,1,The answer is Left. The circle is to the left of the square.,,,,,,
,7,122,,,1,The answer is Triangle. It is located at the center.,,,,,,
,7,123,,,1,The answer is Right. The ping pong paddles are on the right.,,,,,,
,7,124,,,1,The answer is Tomatoes. It is on the left of the broccoli.,,,,,,
,7,125,,,1,The answer is Left. The basketball is on the left.,,,,,,
,7,126,,,1,The answer is Apple. The apple is found at the top.,,,,,,
,7,127,,,1,The answer is Banana. The fruit below the grapes is banana.,,,,,,
,7,128,,,1,The answer is Bottom. The football is at the bottom.,,,,,,
,7,129,,,1,The answer is Center. The pentagon is at the center.,,,,,,
,7,130,,,1,The answer is Basketball. The basketball is on top of the football.,,,,,,
,7,131,,,1,The answer is Triangle. The shapes at the bottom are triangle and square. The left side is occupied by the Triangle.,,,,,,
,7,132,,,1,The answer is Circle. The shapes at the top are star and circle. The right side is occupied by the circle.,,,,,,
,7,133,,,1,The answer is Square. The shapes at the bottom are triangle and square. The right side is occupied by the Square.,,,,,,
,7,134,,,1,"The answer is Basketball. The balls at the top are ping pong, basketball and baseball. The center is occupied by the basketball.",,,,,,
,7,135,,,1,"The answer is Soccer. The balls at the bottom are soccer ball, tennis and football. The left is occupied by the Soccer ball.",,,,,,
,7,136,,,1,The answer is Baseball. The basketball is found at the top and the one next to the basketball is baseball.,,,,,,
,7,137,,,1,The answer is Center. The apple is at the center.,,,,,,
,7,138,,,1,The answer is Top Right. The ice cream is located at the top right.,,,,,,
,7,139,,,1,The answer is Bottom Left. The coconut is located at the bottom left.,,,,,,
,7,140,,,1,The answer is Top center. The waffle is located at the top center.,,,,,,
,8,142,,,1,The answer is Soccer. Soccer is the most popular sport and has the highest count.,,,,,,
,8,143,,,1,The answer is Football. Football is the least popular sport and has the lowest count.,,,,,,
,8,146,,,1,The answer is Cherries & Apples. These 2 fruits are tied to 7 trees.,,,,,,
,8,148,,,1,The answer is Banana. The Banana tree has the most trees.,,,,,,
,8,149,,,1,The answer is Grape. The Grape fruit has the least vines or trees.,,,,,,
,8,151,,,1,The answer is Star. Start from 0 and count 2 to the right and count 2 up.,,,,,,
,8,152,,,1,The answer is Circle. Start from 0 and count 6 to the right and count 5 up.,,,,,,
,8,153,,,1,The answer is Trapezoid. Start from 0 and count 3 to the right and count 6 up.,,,,,,
,8,154,,,1,The answer is Triangle. Start from 0 and count 7 to the right and count 2 up.,,,,,,
,9,161,,,1,The answer is the rectangle with the measurement of 9.,,,,,,
,9,162,,,1,The answer is the rectangle with the measurement of 4.,,,,,,
,9,165,,,1,The answer is 9 centimeters. Count the ruler and see that it falls at 9.,,,,,,
,9,166,,,1,,,,,,,
,9,167,,,1,The answer is 11 centimeters. Count the ruler and see it falls at 11.,,,,,,
,9,168,,,1,Solution<br/><br/>Molly's Fish = 5 cm<br/>Grew = 7 cm<br/>Total = 5 + 7 = 12 cm<br/><br/>The answer is 12 cm.,,,,,,
,9,169,,,1,Solution<br/><br/>Todd = 48 in<br/>Younger Brother = 42 in<br/><br/>Difference = 48 - 42 = 6 in<br/><br/>The answer is 6 in.,,,,,,
,9,170,,,1,Solution<br/><br/>1 inch = 2.54 cm<br/>Tori = 7 inches<br/>Rebecca = 7 cm<br/>Convert Tori's pencil = 7 x 2.54 = 17.78 cm<br/>Compare it with Rebecca = 17.78 > 7<br/><br/>The answer is Tori.,,,,,,
,9,171,,,1,1 foot = 12 inches<br/>The answer is 12 inches.,,,,,,
,9,172,,,1,1 pound = 16 ounces<br/>The answer is 16 ounces.,,,,,,
,9,173,,,1,1 yard = 3 feet<br/>The answer is 3 feet.,,,,,,
,9,174,,,1,1 pound = 16 ounces<br/>2 pounds = 16 x 2 = 32<br/>The answer is 32 ounces.,,,,,,
,9,175,,,1,1 foot = 12 inches<br/>2 feet = 12 x 2 = 24 inches<br/>The answer is 24 inches.,,,,,,
,9,176,,,1,1 yard = 3 feet<br/>2 yard = 3 x 2 = 6 feet<br/>The answer is 6 feet.,,,,,,
,9,177,,,1,1 pound = 16 ounces<br/>3 pounds = 16 x 3 = 48<br/>The answer is 48 ounces.,,,,,,
,9,178,,,1,Solution<br/><br/>1 foot = 12 inches<br/>Raphael = 1 feet<br/>Friends = 3 feet<br/>Get the inches given to friends<br/>3 x 12 = 36 inches.,,,,,,
,9,179,,,1,Solution<br/><br/>1 foot = 12 inches<br/>Hannah = 3 feet + 1 feet = 4 feet<br/>Convert to inches<br/>12 x 4 = 48 inches.,,,,,,
,9,180,,,1,Solution<br/><br/>1 yard = 3 feet<br/>6 feet ÷ 3 feet = 2 yard<br/>The answer is 2 yards.,,,,,,
,10,181,,,1,Solution<br/><br/>6 + 5 = 11<br/>The answer is 11.,,,,,,
,10,182,,,1,Solution<br/><br/>18 - 6 = 12<br/>The answer is 12.,,,,,,
,10,183,,,1,Solution<br/><br/>26 - 3 = 23<br/>The answer is 23.,,,,,,
,10,187,,,1,"Solution<br/><br/>If we compare the 2 signs, + and -, this is the result.<br/>3 + 12 = 15<br/>3 - 12 = -9<br/><br/>The answer is +.",,,,,,
,10,188,,,1,"Solution<br/><br/>If we compare the 2 signs, + and -, this is the result.<br/>9 + 4 = 13<br/>9 - 4 = 5<br/><br/>The answer is -.",,,,,,
,10,189,,,1,"Solution<br/><br/>If we compare the 2 signs, + and -, this is the result.<br/>20 + 3 = 23<br/>20 - 3 = 17<br/><br/>The answer is -.",,,,,,
,10,190,,,1,"Solution<br/><br/>If we compare the 2 signs, + and -, this is the result.<br/>13 + 5 = 18<br/>13 - 5 = 8<br/><br/>The answer is +.",,,,,,
,11,201,,,1,The answer is Tommy. Tommy has 12 sticks. 12 is greater than 9.,,,,,,
,11,202,,,1,The answer is Phoebe. Phoebe has 20 sheets. 20 is greater than 16.,,,,,,
,11,203,,,1,The answer is Apple. There are more apples than banana.,,,,,,
,11,204,,,1,The answer is Triangle. There are more triangles than star.,,,,,,
,11,205,,,1,The answer is Star. There are a lot of star in the pattern.,,,,,,
,11,206,,,1,The answer is Triangle. There are a few triangles in the pattern.,,,,,,
,11,207,,,1,The answer is Greater than since 10 > 8.,,,,,,
