,284,21002,2500,,A.Don't,,,Yes,1,,,,,,
,284,21002,2501,,B.Stop,,,No,0,,,,,,
,284,21002,2502,,C. Keep,,,No,0,,,,,,
,284,21003,2503,,A. Indeed,,,No,0,,,,,,
,284,21003,2504,,B.Wow,,,Yes,1,,,,,,
,284,21003,2505,,C. Jude,,,No,0,,,,,,
,284,21004,2506,,A. trying,,,No,0,,,,,,
,284,21004,2507,,B. helps,,,No,0,,,,,,
,284,21004,2508,,C. please,,,Yes,1,,,,,,
,284,21005,2509,,A. Interrogative,,,No,0,,,,,,
,284,21005,2510,,B. Exclamatory,,,No,0,,,,,,
,284,21005,2511,,C. Imperative,,,Yes,1,,,,,,
,284,21006,2512,,A. Imperative,,,Yes,1,,,,,,
,284,21006,2513,,B. Exclamatory,,,No,0,,,,,,
,284,21006,2514,,C. Declarative,,,No,0,,,,,,
,284,21007,2515,,A. Exclamatory,,,Yes,1,,,,,,
,284,21007,2516,,B. Declarative,,,No,0,,,,,,
,284,21007,2517,,C. Imperative,,,No,0,,,,,,
,284,21008,2518,,A.Imperative,,,No,0,,,,,,
,284,21008,2519,,B.Exclamatory,,,Yes,1,,,,,,
,284,21008,2520,,C. Interrogative,,,No,0,,,,,,
,285,21029,2521,,A. Subject,,,No,0,,,,,,
,285,21029,2522,,B. Predicate,,,Yes,1,,,,,,
,285,21029,2523,,C. None of the above,,,No,0,,,,,,
,286,21049,2524,,A. Complete Sentence,,,No,0,,,,,,
,286,21049,2525,,B.Run-on sentence,,,No,0,,,,,,
,286,21049,2526,,C. Fragmented Sentence,,,Yes,1,,,,,,
,286,21050,2527,,A.Run-on sentence,,,No,0,,,,,,
,286,21050,2528,,B. Fragmented Sentence,,,No,0,,,,,,
,286,21050,2529,,C. Complete Sentence,,,Yes,1,,,,,,
,286,21051,2530,,A.Run-on sentence,,,Yes,1,,,,,,
,286,21051,2531,,B. Complete Sentence,,,No,0,,,,,,
,286,21051,2532,,C. Fragmented Sentence,,,No,0,,,,,,
,286,21052,2533,,A.Fragmented Sentence,,,No,0,,,,,,
,286,21052,2534,,B. Complete Sentence,,,No,0,,,,,,
,286,21052,2535,,C.Run-on sentence,,,Yes,1,,,,,,
,286,21053,2536,,A.Run-on sentence,,,No,0,,,,,,
,286,21053,2537,,B. Complete Sentence,,,No,0,,,,,,
,286,21053,2538,,C. Fragmented Sentence,,,Yes,1,,,,,,
,286,21054,2539,,A.Run-on sentence,,,No,0,,,,,,
,286,21054,2540,,B. Fragmented Sentence,,,Yes,1,,,,,,
