,249,16650,,,1,"The correct answer is A. The sentence is in the present tense, so you would need a verb that is done in the present.",,,,,
,249,16651,,,1,"The correct answer is A. The sentence is in the future tense, so you need a verb in the future tense as well.",,,,,
,249,16652,,,1,"The correct answer is C.The sentence is already correct, the verb is in the past tense and the time is also in the past.",,,,,
,249,16653,,,1,The correct answer is A. You want to use have visited because it is done in the present and it is plural.,,,,,
,249,16654,,,1,The correct answer is B. The action happened in the past and your subject is plural.,,,,,
,249,16655,,,1,"The correct answer is C. The sentence is already correct, you use this form, when the action is done in the past and it is still continuing.",,,,,
,249,16656,,,1,"The correct answer is C. The sentence is already correct, the time is in the past, so the verb used is already in the past.",,,,,
,249,16657,,,1,"The correct answer is B. The action happened in the past, you use a past pefect tense when you want to talk about an action done before another action. ",,,,,
,249,16658,,,1,"The correct answer is A. The action happened in the past, you use a past pefect tense when you want to talk about an action done before another action. ",,,,,
,249,16659,,,1,"The correct answer is had. You use had, when you are talking about an action done before, in the past.",,,,,
,249,16660,,,1,"The answers are happen and will.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16661,,,1,"The answers are equipped and has.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16662,,,1,"The answers are polishing and was. Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16663,,,1,"The answers are tinkered and had.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16664,,,1,"The answers are gathering and was.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16665,,,1,"The answers are handle and will. Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16666,,,1,"The answers are talking and was.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16667,,,1,"The answers are helped and had.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16668,,,1,"The answers are wearing and is.  Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16669,,,1,"The answers are need and will. Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16670,,,1,"The answers are, asked,had,past. You have to remembert the forms of verbs. You can see here that the helping verb is in its past form, because the verb and the time in the sentence is also in the past.",,,,,
,249,16671,,,1,"The answers are, drop,will and future. Remember when you use will, it is associated with the future tense of the verb. You should take note of the verb form you use here.",,,,,
,249,16672,,,1," The answers are, learning,is,present. Take note that some of the linking verbs are sometimes helping verbs. You have to know how they are used.",,,,,
,249,16673,,,1,"The correct answers are, enjoy,will,future. Remember your helping verbs are there to help the main verb set the mood, tone and voice of the sentence. They usualy tell you additional details in the sentence like the time.",,,,,
,249,16674,,,1,"The answers are, eaten,has,past. You have to remembert the forms of verbs. You can see here that the helping verb is in its past form, because the verb and the time in the sentence is also in the past. Just an additional reminder, when you use or have,the past form must be in its past participle.",,,,,
,249,16675,,,1,"The correct answers are,taking,are,present. Your hint here is the verb, if you know your verb forms, you will know that the verb is in its present form.",,,,,
,252,16676,,,1,"The correct answer is B. Heard is an irregular verb, regular verbs in the past tense usually add ed, when the word does not end in e. Heard just adds d, which is irregular and unusual.",,,,,
,252,16677,,,1,"The correct answer is A. remember irregular verbs do not follow the usual pattern of other verbs that starts of with d or ed. If the verb ends with e,you just add d and if it ends with other letters, then you add ed.",,,,,
,252,16678,,,1,"The correct answer is C. remember irregular verbs do not follow the usual pattern of other verbs that starts of with d or ed. If the verb ends with e,you just add d and if it ends with other letters, then you add ed.",,,,,
,252,16679,,,1,"The correct answer is A. remember irregular verbs do not follow the usual pattern of other verbs that starts of with d or ed. If the verb ends with e,you just add d and if it ends with other letters, then you add ed.",,,,,
,252,16680,,,1,"The correct answer is B. remember irregular verbs do not follow the usual pattern of other verbs that starts of with d or ed. If the verb ends with e,you just add d and if it ends with other letters, then you add ed.",,,,,
,252,16681,,,1,"The correct answer is A. Remember past participles must use has,have or had, before you can use it. Has is used because, it talks about an action that was done before and until present.",,,,,
,252,16682,,,1,"The correct answer is C. You use have because it is plural, then you must use the past participle not the past tense for this.",,,,,
,252,16683,,,1,"The correct answer is A. You use had because it happened in the past, you should also use the past participle of draw which is drawn.",,,,,
,252,16684,,,1,The correct answer is B. You use have because it is plural and the action was done in the past until present. You use the past participle afterwards.,,,,,
,252,16685,,,1,The correct answer would be has taken. You use has because the action was done in the past until now. Then you use taken because it is the verb that matches the sentence. You need to use the past partciple of take.,,,,,
,252,16686,,,1,"The answers are have and chosen. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16687,,,1,"The answers are has and brought. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16688,,,1,"The answers are have and eaten. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16689,,,1,"The answers are has and hidden. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16690,,,1,"The answers are had and taken. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16691,,,1,"The answers are have and undertaken. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16692,,,1,"The answers are had and heard. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16693,,,1,"The answers are have and been. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16694,,,1,"The answers are has and brought. Remember helping verbs are there to help the verb and they are usually next ot each other, Past Participles can only be used with has,have and had.",,,,,
,252,16695,,,1,"The correct answer is heard. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16696,,,1,"The correct answer is taken. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16697,,,1,"The correct answer is gone. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16698,,,1,"The correct answer is ridden. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16699,,,1,"The correct answer is chosen. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16700,,,1,"The correct answer is bought. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16701,,,1,"The correct answer is brought. You need to at least familiarize the past participles of the many verbs. It is difficult to identify the past participle, if you have not memorize or at least familiarize the present, past tense and past participle of each verb.",,,,,
,252,16702,,,1,"The irregular verb is bought. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16703,,,1,"The irregular verb is made. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16704,,,1,"The irregular verb is came. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16705,,,1,"The irregular verb is rode. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16706,,,1,"The irregular verb is shook. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16707,,,1,"The irregular verb is heard. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16708,,,1,"The irregular verb is took. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16709,,,1,"The irregular verb is thought. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16710,,,1,"The irregular verb is broke. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
,252,16711,,,1,"The irregular verb is heard. Remember irregularverbs are verbs that do not follow the regular form of their past tense and past participle. Regular verbs always use the form d and ed, at the end of the verb. You use d if the verb ends with e and ed if it doesn't.",,,,,
