,15,35957,1,,1,,,No,0,1,,,,,
,15,35957,1,,2,,,No,0,1,,,,,
,15,35957,1,,6,,,No,0,1,,,,,
,15,35957,1,,0,,,Yes,1,1,,,,,
,2,35958,2,,5,,,No,0,1,,,,,
,2,35958,2,,6,,,No,0,1,,,,,
,2,35958,2,,8,,,No,0,1,,,,,
,2,35958,2,,9,,,Yes,1,1,,,,,
,2,35959,3,,5&4,,,No,0,1,,,,,
,2,35959,3,,5&6,,,Yes,1,1,,,,,
,2,35959,3,,5&2,,,No,0,1,,,,,
,2,35959,3,,3&5,,,No,0,1,,,,,
,2,35960,4,,9,,,Yes,1,1,,,,,
,2,35960,4,,8,,,No,0,1,,,,,
,2,35960,4,,7,,,No,0,1,,,,,
,2,35960,4,,0,,,No,0,1,,,,,
,2,35963,7,,2,,,No,0,1,,,,,
,2,35963,7,,10,,,Yes,1,1,,,,,
,2,35963,7,,8,,,No,0,1,,,,,
,2,35963,7,,0,,,No,0,1,,,,,
,514,35970,14,,7,,,Yes,1,1,,,,,
,514,35970,14,,6,,,No,0,1,,,,,
,514,35970,14,,15,,,No,0,1,,,,,
,514,35970,14,,8,,,No,0,1,,,,,
,15,35971,15,,11,,,Yes,1,1,,,,,
,15,35971,15,,14,,,No,0,1,,,,,
,15,35971,15,,12,,,No,0,1,,,,,
,15,35971,15,,0,,,No,0,1,,,,,
,15,35980,24,,85,,,Yes,1,1,,,,,
,15,35980,24,,80,,,No,0,1,,,,,
,15,35980,24,,88,,,No,0,1,,,,,
,15,35980,24,,83,,,No,0,1,,,,,
,513,35981,25,,67,,,Yes,1,1,,,,,
,513,35981,25,,77,,,No,0,1,,,,,
,513,35981,25,,69,,,No,0,1,,,,,
,513,35981,25,,99,,,No,0,1,,,,,
,515,35982,26,,30,,,Yes,1,1,,,,,
,515,35982,26,,20,,,No,0,1,,,,,
,515,35982,26,,17,,,No,0,1,,,,,
,515,35982,26,,13,,,No,0,1,,,,,
,519,35983,27,,1,,,No,0,1,,,,,
,519,35983,27,,10,,,No,0,1,,,,,
,519,35983,27,,20,,,Yes,1,1,,,,,
,519,35983,27,,30,,,No,0,1,,,,,
,523,35984,28,,66,,,Yes,1,1,,,,,
,523,35984,28,,55,,,No,0,1,,,,,
,523,35984,28,,83,,,No,0,1,,,,,
,523,35984,28,,58,,,No,0,1,,,,,
,15,35985,29,,6,,,No,0,1,,,,,
,15,35985,29,,2,,,No,0,1,,,,,
,15,35985,29,,4,,,No,0,1,,,,,
,15,35985,29,,5,,,Yes,1,1,,,,,
,515,36000,44,,31,,,No,0,1,,,,,
,515,36000,44,,36,,,Yes,1,1,,,,,
,515,36000,44,,37,,,No,0,1,,,,,
,515,36000,44,,38,,,No,0,1,,,,,
,519,36001,45,,4 tens 5 ones,,,Yes,1,1,,,,,
,519,36001,45,,3 tens 5 ones,,,No,0,1,,,,,
,519,36001,45,,4 tens 4 ones,,,No,0,1,,,,,
,519,36001,45,,3 tens 7 ones,,,No,0,1,,,,,
,514,36002,46,,17,,,Yes,1,1,,,,,
,514,36002,46,,21,,,No,0,1,,,,,
,514,36002,46,,13,,,No,0,1,,,,,
,514,36002,46,,20,,,No,0,1,,,,,
,523,36003,47,,79,,,Yes,1,1,,,,,
,523,36003,47,,25,,,No,0,1,,,,,
,523,36003,47,,89,,,No,0,1,,,,,
,523,36003,47,,85,,,No,0,1,,,,,
,515,36004,48,,22,,,No,0,1,,,,,
,515,36004,48,,44,,,Yes,1,1,,,,,
,515,36004,48,,54,,,No,0,1,,,,,
,515,36004,48,,46,,,No,0,1,,,,,
,519,36005,49,,49,,,Yes,1,1,,,,,
,519,36005,49,,59,,,No,0,1,,,,,
,519,36005,49,,61,,,No,0,1,,,,,
,519,36005,49,,77,,,No,0,1,,,,,
,523,36006,50,,19,,,No,0,1,,,,,
,523,36006,50,,28,,,No,0,1,,,,,
,523,36006,50,,80,,,Yes,1,1,,,,,
,523,36006,50,,90,,,No,0,1,,,,,
,17,36007,51,,5,,,No,0,1,,,,,
,17,36007,51,,9,,,No,0,1,,,,,
,17,36007,51,,14,,,Yes,1,1,,,,,
,17,36007,51,,16,,,No,0,1,,,,,
,12,36008,52,,6,,,Yes,1,1,,,,,
,12,36008,52,,8,,,No,0,1,,,,,
,12,36008,52,,7,,,No,0,1,,,,,
,12,36008,52,,4,,,No,0,1,,,,,
,2,36020,64,,1&4,,,No,0,1,,,,,
,2,36020,64,,2&6,,,Yes,1,1,,,,,
,2,36020,64,,4&5,,,No,0,1,,,,,
,2,36020,64,,2&8,,,No,0,1,,,,,
,2,36021,65,,7,,,No,0,1,,,,,
,2,36021,65,,4,,,No,0,1,,,,,
,2,36021,65,,5,,,No,0,1,,,,,
,2,36021,65,,9,,,Yes,1,1,,,,,
,3,36022,66,,1+7,,,No,0,1,,,,,
,3,36022,66,,3+4,,,No,0,1,,,,,
,3,36022,66,,9-(9),,,No,0,1,,,,,
,3,36022,66,,10-(1),,,Yes,1,1,,,,,
,514,36023,67,,10,,,Yes,1,1,,,,,
,514,36023,67,,5,,,No,0,1,,,,,
,514,36023,67,,8,,,No,0,1,,,,,
,514,36023,67,,2,,,No,0,1,,,,,
,514,36030,74,,15,,,Yes,1,1,,,,,
,514,36030,74,,16,,,No,0,1,,,,,
,514,36030,74,,14,,,No,0,1,,,,,
,514,36030,74,,10,,,No,0,1,,,,,
,518,36031,75,,15,,,No,0,1,,,,,
,518,36031,75,,13,,,No,0,1,,,,,
,518,36031,75,,4,,,No,0,1,,,,,
,518,36031,75,,14,,,Yes,1,1,,,,,
,514,36032,76,,17,,,Yes,1,1,,,,,
,514,36032,76,,9,,,No,0,1,,,,,
,514,36032,76,,14,,,No,0,1,,,,,
,514,36032,76,,10,,,No,0,1,,,,,
,518,36034,78,,9,,,Yes,1,1,,,,,
,15,36043,87,,50,,,Yes,1,1,,,,,
,514,36044,88,,9,,,No,0,1,,,,,
,514,36044,88,,13,,,No,0,1,,,,,
,514,36044,88,,14,,,No,0,1,,,,,
,514,36044,88,,15,,,Yes,1,1,,,,,
,1,36045,89,,79,,,Yes,1,1,,,,,
,1,36045,89,,70,,,No,0,1,,,,,
,1,36045,89,,81,,,No,0,1,,,,,
,1,36045,89,,88,,,No,0,1,,,,,
,519,36046,90,,62,,,Yes,1,1,,,,,
,519,36046,90,,73,,,No,0,1,,,,,
,519,36046,90,,25,,,No,0,1,,,,,
,519,36046,90,,63,,,No,0,1,,,,,
,519,36047,91,,38,,,Yes,1,1,,,,,
,519,36047,91,,48,,,No,0,1,,,,,
,519,36047,91,,52,,,No,0,1,,,,,
,519,36047,91,,92,,,No,0,1,,,,,
,519,36048,92,,37-3=34,,,No,0,1,,,,,
,519,36048,92,,37-20=17,,,Yes,1,1,,,,,
,519,36048,92,,37-30=7,,,No,0,1,,,,,
,519,36048,92,,73-3=70,,,No,0,1,,,,,
,515,36061,105,,38,,,Yes,1,1,,,,,
,515,36061,105,,48,,,No,0,1,,,,,
,515,36061,105,,47,,,No,0,1,,,,,
,515,36061,105,,93,,,No,0,1,,,,,
,519,36062,106,,45,,,Yes,1,1,,,,,
,519,36062,106,,19,,,No,0,1,,,,,
,519,36062,106,,55,,,No,0,1,,,,,
,519,36062,106,,73,,,No,0,1,,,,,
,523,36063,107,,68,,,Yes,1,1,,,,,
,523,36063,107,,78,,,No,0,1,,,,,
,523,36063,107,,88,,,No,0,1,,,,,
